 index,z
  2.099500004725996E-002 ,  0.994550408719346     
  6.098500004678499E-002 ,  0.991825613079019     
  0.100975000046310      ,  0.986376021798365     
  0.140965000045835      ,  0.980926430517711     
  0.180955000045360      ,  0.978201634877384     
  0.220945000044885      ,  0.975476839237057     
  0.260935000044410      ,  0.975476839237057     
  0.300925000043935      ,  0.961852861035422     
  0.340915000043460      ,  0.953678474114441     
  0.380905000042985      ,  0.950953678474114     
  0.420895000042510      ,  0.948228882833787     
  0.460885000042035      ,  0.945504087193460     
  0.500875000041560      ,  0.937329700272480     
  0.540865000041085      ,  0.912806539509537     
  0.580855000040610      ,  0.899182561307902     
  0.620845000040135      ,  0.885558583106267     
  0.660835000039660      ,  0.877384196185286     
  0.700825000039185      ,  0.866485013623978     
  0.740815000038710      ,  0.855585831062670     
  0.780805000038235      ,  0.844686648501362     
  0.820795000037760      ,  0.828337874659401     
  0.860785000037285      ,  0.822888283378747     
  0.900775000036810      ,  0.814713896457766     
  0.940765000036335      ,  0.801089918256131     
  0.980755000035861      ,  0.784741144414169     
   1.02074500003539      ,  0.773841961852861     
   1.06073500003491      ,  0.762942779291553     
   1.10072500003444      ,  0.752043596730245     
   1.14071500003396      ,  0.738419618528610     
   1.18070500003349      ,  0.727520435967302     
   1.22069500003301      ,  0.711171662125341     
   1.26068500003254      ,  0.705722070844687     
   1.30067500003206      ,  0.692098092643052     
   1.34066500003159      ,  0.678474114441417     
   1.38065500003111      ,  0.667574931880109     
   1.42064500003064      ,  0.648501362397820     
   1.46063500003016      ,  0.629427792915531     
   1.50062500002969      ,  0.610354223433243     
   1.54061500002921      ,  0.596730245231608     
   1.58060500002874      ,  0.588555858310627     
   1.62059500002826      ,  0.572207084468665     
   1.66058500002779      ,  0.572207084468665     
   1.70057500002731      ,  0.564032697547684     
   1.74056500002684      ,  0.550408719346049     
   1.78055500002636      ,  0.539509536784741     
   1.82054500002589      ,  0.536784741144414     
   1.86053500002541      ,  0.531335149863760     
   1.90052500002494      ,  0.525885558583106     
   1.94051500002446      ,  0.512261580381471     
   1.98050500002399      ,  0.504087193460490     
   2.02049500002351      ,  0.485013623978202     
   2.06048500002304      ,  0.474114441416894     
   2.10047500002256      ,  0.449591280653951     
   2.14046500002209      ,  0.444141689373297     
   2.18045500002161      ,  0.433242506811989     
   2.22044500002114      ,  0.427792915531335     
   2.26043500002066      ,  0.416893732970027     
   2.30042500002019      ,  0.405994550408719     
   2.34041500001971      ,  0.386920980926431     
   2.38040500001924      ,  0.370572207084469     
   2.42039500001876      ,  0.356948228882834     
   2.46038500001829      ,  0.340599455040872     
   2.50037500001781      ,  0.329700272479564     
   2.54036500001734      ,  0.321525885558583     
   2.58035500001686      ,  0.313351498637602     
   2.62034500001639      ,  0.305177111716621     
   2.66033500001591      ,  0.299727520435967     
   2.70032500001544      ,  0.280653950953678     
   2.74031500001496      ,  0.272479564032698     
   2.78030500001449      ,  0.267029972752044     
   2.82029500001401      ,  0.256130790190736     
   2.86028500001354      ,  0.247956403269755     
   2.90027500001306      ,  0.242506811989101     
   2.94026500001259      ,  0.237057220708447     
   2.98025500001211      ,  0.228882833787466     
   3.02024500001164      ,  0.220708446866485     
   3.06023500001116      ,  0.215258855585831     
   3.10022500001069      ,  0.209809264305177     
   3.14021500001021      ,  0.198910081743869     
   3.18020500000974      ,  0.196185286103542     
   3.22019500000926      ,  0.190735694822888     
   3.26018500000879      ,  0.185286103542234     
   3.30017500000831      ,  0.185286103542234     
   3.34016500000784      ,  0.171662125340599     
   3.38015500000736      ,  0.166212534059946     
   3.42014500000689      ,  0.158038147138965     
   3.46013500000641      ,  0.158038147138965     
   3.50012500000594      ,  0.149863760217984     
   3.54011500000546      ,  0.147138964577657     
   3.58010500000499      ,  0.141689373297003     
   3.62009500000451      ,  0.138964577656676     
   3.66008500000404      ,  0.136239782016349     
   3.70007500000356      ,  0.133514986376022     
   3.74006500000309      ,  0.130790190735695     
   3.78005500000261      ,  0.125340599455041     
   3.82004500000214      ,  0.125340599455041     
   3.86003500000166      ,  0.119891008174387     
   3.90002500000119      ,  0.114441416893733     
   3.94001500000071      ,  0.108991825613079     
   3.98000500000024      ,  0.106267029972752     
