 index,z
  2.099500004725996E-002 ,  0.994011976047904     
  6.098500004678499E-002 ,  0.988023952095808     
  0.100975000046310      ,  0.982035928143713     
  0.140965000045835      ,  0.982035928143713     
  0.180955000045360      ,  0.982035928143713     
  0.220945000044885      ,  0.976047904191617     
  0.260935000044410      ,  0.976047904191617     
  0.300925000043935      ,  0.964071856287425     
  0.340915000043460      ,  0.958083832335329     
  0.380905000042985      ,  0.958083832335329     
  0.420895000042510      ,  0.952095808383233     
  0.460885000042035      ,  0.946107784431138     
  0.500875000041560      ,  0.940119760479042     
  0.540865000041085      ,  0.916167664670659     
  0.580855000040610      ,  0.898203592814371     
  0.620845000040135      ,  0.880239520958084     
  0.660835000039660      ,  0.874251497005988     
  0.700825000039185      ,  0.862275449101796     
  0.740815000038710      ,  0.838323353293413     
  0.780805000038235      ,  0.832335329341317     
  0.820795000037760      ,  0.814371257485030     
  0.860785000037285      ,  0.808383233532934     
  0.900775000036810      ,  0.790419161676647     
  0.940765000036335      ,  0.766467065868264     
  0.980755000035861      ,  0.748502994011976     
   1.02074500003539      ,  0.742514970059880     
   1.06073500003491      ,  0.724550898203593     
   1.10072500003444      ,  0.712574850299401     
   1.14071500003396      ,  0.712574850299401     
   1.18070500003349      ,  0.700598802395210     
   1.22069500003301      ,  0.682634730538922     
   1.26068500003254      ,  0.682634730538922     
   1.30067500003206      ,  0.670658682634730     
   1.34066500003159      ,  0.658682634730539     
   1.38065500003111      ,  0.646706586826347     
   1.42064500003064      ,  0.622754491017964     
   1.46063500003016      ,  0.604790419161677     
   1.50062500002969      ,  0.586826347305389     
   1.54061500002921      ,  0.580838323353293     
   1.58060500002874      ,  0.568862275449102     
   1.62059500002826      ,  0.556886227544910     
   1.66058500002779      ,  0.556886227544910     
   1.70057500002731      ,  0.556886227544910     
   1.74056500002684      ,  0.532934131736527     
   1.78055500002636      ,  0.514970059880239     
   1.82054500002589      ,  0.514970059880239     
   1.86053500002541      ,  0.508982035928144     
   1.90052500002494      ,  0.508982035928144     
   1.94051500002446      ,  0.497005988023952     
   1.98050500002399      ,  0.485029940119760     
   2.02049500002351      ,  0.473053892215569     
   2.06048500002304      ,  0.467065868263473     
   2.10047500002256      ,  0.443113772455090     
   2.14046500002209      ,  0.443113772455090     
   2.18045500002161      ,  0.419161676646707     
   2.22044500002114      ,  0.413173652694611     
   2.26043500002066      ,  0.407185628742515     
   2.30042500002019      ,  0.401197604790419     
   2.34041500001971      ,  0.377245508982036     
   2.38040500001924      ,  0.359281437125749     
   2.42039500001876      ,  0.353293413173653     
   2.46038500001829      ,  0.347305389221557     
   2.50037500001781      ,  0.341317365269461     
   2.54036500001734      ,  0.323353293413174     
   2.58035500001686      ,  0.317365269461078     
   2.62034500001639      ,  0.305389221556886     
   2.66033500001591      ,  0.299401197604790     
   2.70032500001544      ,  0.293413173652695     
   2.74031500001496      ,  0.281437125748503     
   2.78030500001449      ,  0.275449101796407     
   2.82029500001401      ,  0.263473053892216     
   2.86028500001354      ,  0.251497005988024     
   2.90027500001306      ,  0.245508982035928     
   2.94026500001259      ,  0.239520958083832     
   2.98025500001211      ,  0.221556886227545     
   3.02024500001164      ,  0.215568862275449     
   3.06023500001116      ,  0.203592814371257     
   3.10022500001069      ,  0.191616766467066     
   3.14021500001021      ,  0.173652694610778     
   3.18020500000974      ,  0.173652694610778     
   3.22019500000926      ,  0.173652694610778     
   3.26018500000879      ,  0.167664670658683     
   3.30017500000831      ,  0.167664670658683     
   3.34016500000784      ,  0.155688622754491     
   3.38015500000736      ,  0.149700598802395     
   3.42014500000689      ,  0.143712574850299     
   3.46013500000641      ,  0.143712574850299     
   3.50012500000594      ,  0.143712574850299     
   3.54011500000546      ,  0.143712574850299     
   3.58010500000499      ,  0.143712574850299     
   3.62009500000451      ,  0.137724550898204     
   3.66008500000404      ,  0.137724550898204     
   3.70007500000356      ,  0.137724550898204     
   3.74006500000309      ,  0.131736526946108     
   3.78005500000261      ,  0.125748502994012     
   3.82004500000214      ,  0.125748502994012     
   3.86003500000166      ,  0.125748502994012     
   3.90002500000119      ,  0.125748502994012     
   3.94001500000071      ,  0.113772455089820     
   3.98000500000024      ,  0.113772455089820     
